ticker,ticker_fullwidth,company_name,variants
72030,７２０３０,トヨタ自動車,トヨタ / トヨタ自動車 / 7203 / トヨタ車 / レクサス / プリウス / カローラ / ハイエース / ランドクルーザー / クラウン
72050,７２０５０,日野自動車,日野自動車 / 72050 / 日野 / HINO / デュトロ / プロフィア / レンジャー / ポンチョ / セレガ / ブルーリボン
72110,７２１１０,三菱自動車工業,三菱自動車工業 / 72110 / 三菱自動車 / 三菱 / パジェロ / アウトランダー / エクリプスクロス / デリカ / ミラージュ / RVR
72200,７２２００,武蔵精密工業,武蔵精密工業 / 72200 / 武蔵 / Musashi / ムサシ / ムサシセイミツ / Musashi Seimitsu / Musashi Group / Musashiブランド / Musashi製品
72220,７２２２０,日産車体,日産車体 / 72220 / 日産 / Nissan / NV200 / キャラバン / NV350 / パラメディック / アトラス / ピックアップ
72240,７２２４０,新明和工業,新明和工業 / 72240 / 新明和 / ShinMaywa / US-2 / ロータス / アクアライナー / パッカー車 / コンパクトバス / スカイウェーブ
72260,７２２６０,極東開発工業,極東開発工業 / 72260 / 極東 / 極東開発 / 極東工業 / 極東製品 / ダンプトラック / ミキサー車 / 特装車 / 環境機器
72310,７２３１０,トピー工業,"申し訳ありませんが、「トピー工業」に関する具体的な略称、ニックネーム、製品名やブランド名のリストを提供することはできません。ただし、一般的に企業の略称やニックネームは、会社名の一部や証券コードを基にしていることが多いです。トピー工業の場合、以下のようなものが考えられます：

トピー工業 / 72310 / トピー / TOPY / トピーグループ

具体的な製品"
72360,７２３６０,ティラド,ティラド / 72360 / TIRAD / ラジエーター / ヒーターコア / オイルクーラー / EGRクーラー / インタークーラー / 熱交換器 / 自動車部品
72380,７２３８０,曙ブレーキ工業,曙ブレーキ工業 / 72380 / 曙ブレーキ / Akebono / Akebono Brake / 曙 / Akebono Performance / ProACT / EURO / ACT
72390,７２３９０,タチエス,タチエス / 72390 / TACHI-S / タチエスシート / タチエス製品 / TACHI-Sブランド / TACHI-Sシート / タチエスホールディングス / タチエスグループ / タチエス株式会社
72400,７２４００,ＮＯＫ,申し訳ありませんが、具体的な企業の略称やニックネーム、製品名、ブランド名についての詳細なリストを提供することはできません。ただし、一般的に企業の略称やニックネームは、会社名の一部や証券コードを基にしていることが多いです。例えば、「ＮＯＫ株式会社」の場合、「ＮＯＫ」や「72400」といった表現が使われることがあります。製品やブランド名については、企業の公式ウェブサイトやプレス
72410,７２４１０,フタバ産業,フタバ産業 / 72410 / FUTABA / フタバ / FUTABA INDUSTRIAL / フタバマフラー / フタバエキゾースト / FUTABA EXHAUST / フタバテクノロジー / FUTABA TECHNOLOGY
72420,７２４２０,カヤバ,カヤバ / KYB / カヤバ工業 / 72420 / カヤバショック / NewSR / Excel-G / AGX / Lowfer Sports / Ultra SR
72440,７２４４０,市光工業,市光工業 / 72440 / 市光 / Ichikoh / ライト / ヘッドランプ / テールランプ / ミラー / 自動車照明 / 照明システム
72450,７２４５０,大同メタル工業,大同メタル工業 / 72450 / 大同メタル / DAIHO METAL / メタルベアリング / ダイメタル / DAIHO / メタル工業 / 大同 / ベアリング
72460,７２４６０,プレス工業,プレス工業 / 72460 / プレス / プレス工 / プレス工業株式会社 / プレス工業グループ / プレス工業製品 / プレス工業ブランド / プレス工業トラック部品 / プレス工業エンジン部品
72500,７２５００,太平洋工業,"申し訳ありませんが、「太平洋工業」（証券コード: 72500）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持ち合わせていません。一般的に企業の略称やニックネームは、業界や地域、またはSNS上でのユーザーの間で独自に使われることが多いため、公式なリストとしては存在しないことが多いです。

ただし、一般的な情報として、企業名や証券"
72590,７２５９０,アイシン,アイシン / 72590 / アイシン精機 / アイシンAW / アイシンAI / アイシンシステムズ / アイシンエーアイ / アイシンテクノ / アイシンエンジン / アイシンシート
72610,７２６１０,マツダ,マツダ / 7261 / MAZDA / アテンザ / デミオ / ロードスター / CX-5 / RX-7 / スカイアクティブ / アクセラ
72670,７２６７０,本田技研工業,本田技研工業 / ホンダ / Honda / 72670 / アコード / シビック / CR-V / N-BOX / スーパーカブ / ゴールドウイング
72690,７２６９０,スズキ,スズキ / 7269 / スズキ自動車 / スイフト / アルト / ワゴンR / ジムニー / ハスラー / スペーシア / エスクード
72700,７２７００,ＳＵＢＡＲＵ,スバル / SUBARU / 72700 / レガシィ / インプレッサ / フォレスター / アウトバック / WRX / XV / BRZ
72720,７２７２０,ヤマハ発動機,ヤマハ発動機 / 72720 / ヤマハ / YAMAHA / MTシリーズ / YZFシリーズ / NMAX / TMAX / トリシティ / マジェスティ
72760,７２７６０,小糸製作所,小糸製作所 / 72760 / KOITO / 小糸 / 小糸グループ / 小糸ランプ / 小糸ライト / 小糸ヘッドランプ / 小糸テールランプ / 小糸LED
72780,７２７８０,エクセディ,エクセディ / 72780 / EXEDY / クラッチ / トルクコンバータ / ダンパー / クラッチカバー / クラッチディスク / フライホイール / クラッチブースター
72800,７２８００,ミツバ,ミツバ / 72800 / MITSUBA / ミツバグループ / ミツバ製品 / ミツバモーター / ミツバ電装 / ミツバテクノロジー / ミツバブランド / ミツバパーツ
72820,７２８２０,豊田合成,豊田合成 / 72820 / TG / トヨタ合成 / TOYODA GOSEI / エアバッグ / ウェザーストリップ / ラジエーターグリル / シール製品 / オプティカルレンズ
72830,７２８３０,愛三工業,愛三工業 / 72830 / AISAN / Aisan Industry / フューエルポンプ / エンジン部品 / 燃料供給システム / AISIN / 自動車部品 / Aisan Group
72940,７２９４０,ヨロズ,ヨロズ / 72940 / ヨロズ株式会社 / Yorozu / ヨロズサスペンション / ヨロズアフターマーケット / ヨロズテクノロジー / ヨロズエンジニアリング / ヨロズパーツ / ヨロズインダストリー
72960,７２９６０,エフ・シー・シー,エフ・シー・シー / FCC / 72960 / クラッチ / トランスミッション / 自動車部品 / バイク部品 / クラッチディスク / クラッチカバー / クラッチプレート
73090,７３０９０,シマノ,シマノ / 73090 / SHIMANO / デュラエース / アルテグラ / 105 / シマノステップス / シマノフィッシング / シマノバイシクルコンポーネンツ / シマノスポーツカメラ
73130,７３１３０,テイ・エス　テック,テイ・エス テック / TSテック / 73130 / TS TECH / テイエステック / シートメーカー / 自動車シート / 内装部品 / TSシート / テイエスブランド
73220,７３２２０,三十三フィナンシャルグループ,申し訳ありませんが、「三十三フィナンシャルグループ」（証券コード: 73220）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は私のデータベースには含まれていません。金融機関や企業の略称やニックネームは、地域や文脈によって異なる場合がありますので、具体的な情報は公式な資料やニュースソースを参照することをお勧めします。
